transaction_id,store_id,product_id,timestamp,sales_value,quantity_sold,inventory_level,cogs,tax,discount,loyalty_id,payment_type,clerk_id,department,brand,promotion_name,store_location,stock_status,is_weekend,weather_context
TXN-54789,STORE-10,,2024-04-22,141.48,7,179,84.89,7.07,0.00,L-5789,Card,EMP-6,Grocery,Premium Brand,None,Paris,In Stock,NO,Snowy
TXN-54790,STORE-1,P-13,8/17/2024,36.98,8,12,22.19,1.85,0.00,,Cash,EMP-45,Bakery,Premium Brand,None,Berlin,In Stock,YES,Cloudy
TXN-54791,STORE-2,P-491,2024-11-04,39.11,7,723,23.46,1.96,0.00,L-5791,Mobile Pay,EMP-45,Grocery,National Brand,None,Berlin,In Stock,YES,Cloudy
TXN-54792,STORE-3,P-158,2024-07-22,82.93,6,462,49.76,4.15,0.00,L-5792,Cash,EMP-18,Grocery,Premium Brand,None,Paris,Low Stock,NO,Sunny
TXN-54793,STORE-4,P-227,2024-03-22,103.50,9,509,62.10,5.18,0.00,,Cash,EMP-46, Grocery ,National Brand,None,Berlin,In Stock,YES,Cloudy
TXN-54794,STORE-5,P-67,2025-11-16,142.83,10,613,85.70,7.14,0.00,,Card,EMP-7,Grocery,Private Label,Winter Sale,Tokyo,In Stock,NO,Sunny
TXN-54795,STORE-6,P-444,2024-11-14,43.33,4,603,26.00,2.17,8.67,L-5795,Card,EMP-27,Deli,Premium Brand,None,New York,In Stock,NO,Sunny
TXN-54796,STORE-7,P-322,2025-08-08,44.34,9,500,26.60,2.22,0.00,,Card,EMP-23,Meat,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-54797,STORE-8,P-197,2024-04-04,85.63,7,449,51.38,4.28,0.00,L-5797,Cash,EMP-43,Dairy,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-54798,STORE-9,P-22,2024-09-12,144.55,2,789,86.73,7.23,0.00,,Mobile Pay,EMP-27,Produce,Private Label,None,London,In Stock,NO,Cloudy
TXN-54799,STORE-10,P-152,2024-07-02,46.71,2,359,28.03,2.34,0.00,,Mobile Pay,EMP-25,Dairy,National Brand,None,Paris,In Stock,NO,Snowy
TXN-54800,STORE-1,P-439,2025-04-19,45.98,3,116,27.59,2.30,9.20,,Cash,EMP-7,Dairy,National Brand,None,London,In Stock,NO,Cloudy
TXN-54801,STORE-2,P-449,2025-03-31,138.25,6,675,82.95,6.91,27.65,,Mobile Pay,EMP-16,Dairy,Private Label,None,Paris,In Stock,NO,Snowy
TXN-54802,STORE-3,P-104,1744994545749,117.68,7,555,70.61,5.88,0.00,,Card,EMP-26,Dairy,Premium Brand,None,Berlin,In Stock,NO,Rainy
TXN-54803,STORE-4,P-177,2024-11-17,49.16,3,106,29.50,2.46,0.00,,Card,EMP-27,Bakery,Premium Brand,None,London,In Stock,YES,Sunny
TXN-54804,STORE-5,P-339,2025-11-20,122.08,3,169,73.25,6.10,0.00,,Mobile Pay,EMP-27,Dairy,Premium Brand,None,London,In Stock,YES,Cloudy
TXN-54805,STORE-6,P-487,2025-04-04,94.59,3,407,56.75,4.73,0.00,L-5805,Mobile Pay,EMP-50,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-54806,STORE-7,P-133,2024-04-22,6.74,9,251,4.04,0.34,0.00,,Mobile Pay,EMP-2,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Rainy
TXN-54807,STORE-8,P-417,11/16/2025,117.89,10,905,70.73,5.89,23.58,,Card,EMP-38,Deli,National Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54808,STORE-9,P-475,2025-01-04,114.90,7,281,68.94,5.74,0.00,L-5808,Card,EMP-2,Dairy,National Brand,None,New York,In Stock,NO,Cloudy
TXN-54809,STORE-10,P-314,2024-11-30,136.33,4,153,81.80,6.82,0.00,,Mobile Pay,EMP-5,Meat,Private Label,None,Paris,In Stock,YES,Rainy
TXN-54810,STORE-1,P-409,2024-04-19,99.25,500,888,59.55,4.96,0.00,,Card,EMP-31,Meat,National Brand,None,Paris,In Stock,YES,Sunny
TXN-54811,STORE-2, P-499 ,2026-01-28,65.77,2,798,39.46,3.29,13.15,L-5811,Mobile Pay,EMP-15,Deli,Premium Brand,None,Paris,In Stock,YES,Sunny
TXN-54812,STORE-3,P-478,2025-04-21,69.25,5,316,41.55,3.46,0.00,L-5812,Card,EMP-24,Bakery,Private Label,None,Tokyo,In Stock,YES,Rainy
TXN-54813,STORE-4,P-465,2025-08-03,42.22,5,986,25.33,2.11,0.00,L-5813,Mobile Pay,EMP-26,,National Brand,None,New York,In Stock,NO,Rainy
TXN-54814,STORE-5,P-312,2025-09-24,20.03,3,555,12.02,1.00,0.00,L-5814,Cash,EMP-1,Deli,National Brand,Winter Sale,Tokyo,In Stock,YES,Snowy
TXN-54815,STORE-6, P-494 ,2025-08-10,33.83,9,805,20.30,1.69,0.00,,Mobile Pay,EMP-35,Dairy,National Brand,None,London,In Stock,NO,Snowy
TXN-54816,STORE-7,P-269,2025-10-17,47.66,3,191,28.59,2.38,0.00,L-5816,Card,EMP-29, Grocery ,Private Label,None,London,Low Stock,YES,Snowy
TXN-54817,STORE-8,P-41,2024-07-31,139.81,7,369,83.89,6.99,0.00,L-5817,Card,EMP-5,Dairy,Private Label,None,New York,In Stock,NO,Sunny
TXN-54818,STORE-9,,2024-08-27,120.75,10,669,72.45,6.04,0.00,,Cash,EMP-40,Deli,Premium Brand,None,London,In Stock,YES,Sunny
TXN-54819,STORE-10,P-407,2024-04-10,60.82,9,752,36.49,3.04,0.00,,Mobile Pay,EMP-39,Produce,Premium Brand,None,Paris,Low Stock,NO,Snowy
TXN-54820,STORE-1,P-73,2024-04-16,93.12,8,582,55.87,4.66,0.00,L-5820,Mobile Pay,EMP-49,Dairy,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54821,STORE-2,P-124,2025-02-08,142.31,3,236,85.39,7.12,28.46,,Cash,EMP-49,Grocery,Premium Brand,None,Tokyo,In Stock,YES,Snowy
TXN-54822,STORE-3,P-47,2025-11-03,146.07,4,56,87.64,7.30,0.00,,Mobile Pay,EMP-36,Deli,National Brand,Winter Sale,London,Low Stock,NO,Sunny
TXN-54823,STORE-4,P-57,2024-04-14,48.65,7,551,29.19,2.43,0.00,,Card,EMP-21,Meat,Premium Brand,Winter Sale,New York,Low Stock,NO,Snowy
TXN-54824,STORE-5,P-238,2025-07-26,99.30,2,505,59.58,4.97,19.86,,Card,EMP-6,Dairy,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-54825,STORE-6,P-167,2024-01-07,133.52,6,371,80.11,6.68,0.00,L-5825,Card,EMP-43,Meat,Private Label,None,London,In Stock,NO,Cloudy
TXN-54826,STORE-7,P-17,2024-03-24,,9,354,32.29,2.69,0.00,,Cash,EMP-39,Grocery,National Brand,Winter Sale,Tokyo,In Stock,NO,Cloudy
TXN-54827,STORE-8,P-187,2024-07-10,53.56,8,309,32.13,2.68,0.00,,Cash,EMP-25,Dairy,National Brand,None,Berlin,In Stock,NO,Snowy
TXN-54828,STORE-9,P-210,2024-04-13,143.20,4,738,85.92,7.16,0.00,,Card,EMP-13,Dairy,Premium Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54829,STORE-10,P-406,2025-04-10,11.31,9,688,6.78,0.57,0.00,,Mobile Pay,EMP-22,Meat,Premium Brand,None,New York,In Stock,YES,Snowy
TXN-54830,STORE-1,P-410,2024-03-15,15.73,2,913,9.44,0.79,0.00,L-5830,Cash,EMP-42,Dairy,Premium Brand,None,London,In Stock,NO,Snowy
TXN-54831,STORE-2,P-338,2025-06-15,2.87,3,838,1.72,0.14,0.00,,Cash,EMP-34,Deli,National Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54832,STORE-3,P-80,2024-09-19,50.49,5,90,30.29,2.52,0.00,L-5832,Cash,EMP-22,Grocery,Private Label,None,Berlin,In Stock,NO,Sunny
TXN-54833,STORE-4,P-105,2025-08-26,77.80,1,956,46.68,3.89,0.00,,Mobile Pay,EMP-12,Dairy,Private Label,None,New York,In Stock,NO,Snowy
TXN-54834,STORE-5,P-292,2024-12-16,55.81,1,392,33.49,2.79,0.00,,Mobile Pay,EMP-16,Deli,Private Label,Winter Sale,London,In Stock,NO,Rainy
TXN-54835,STORE-6,P-139,2025-02-03,79.29,6,806,47.57,3.96,0.00,,Mobile Pay,EMP-38,Dairy,Private Label,None,Paris,In Stock,NO,Sunny
TXN-54836,STORE-7,P-384,2024-09-05,74.96,5,352,44.97,3.75,0.00,L-5836,Card,EMP-22,Meat,National Brand,None,Berlin,In Stock,NO,Rainy
TXN-54837,STORE-8,P-298,2025-03-02,37.71,4,815,22.63,1.89,0.00,L-5837,Cash,EMP-37,Dairy,National Brand,Winter Sale,Paris,In Stock,NO,Sunny
TXN-54838,STORE-9,P-420,2024-09-19,35.85,3,500,21.51,1.79,0.00,L-5838,Cash,EMP-36,Produce,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54839,STORE-10,P-388,2024-04-25,70.16,7,328,42.09,3.51,14.03,L-5839,Mobile Pay,EMP-6,Dairy,Private Label,None,Paris,In Stock,NO,Cloudy
TXN-54840,STORE-1,P-463,2024-06-25,150.68,3,550,90.41,7.53,0.00,,Cash,EMP-3,Bakery,Private Label,None,Berlin,In Stock,YES,Sunny
TXN-54841,STORE-2,P-356,2025-07-27,102.99,300,165,61.79,5.15,0.00,,Cash,EMP-48,Dairy,National Brand,None,Paris,In Stock,NO,Snowy
TXN-54842,STORE-3,P-392,2024-02-29,52.97,10,481,31.78,2.65,0.00,,Mobile Pay,EMP-16,Produce,National Brand,None,Tokyo,In Stock,NO,Rainy
TXN-54843,STORE-4,P-267,2024-12-13,92.94,1,530,55.76,4.65,0.00,L-5843,Mobile Pay,EMP-15,Deli,Premium Brand,None,New York,In Stock,NO,Snowy
TXN-54844,STORE-5,P-422,2025-06-23,71.49,10,653,42.90,3.57,0.00,,Mobile Pay,EMP-29,Dairy,National Brand,None,London,In Stock,NO,Rainy
TXN-54845,STORE-6, P-482 ,2025-04-22,114.86,3,19,68.91,5.74,0.00,L-5845,Mobile Pay,EMP-44,Produce,Premium Brand,None,London,In Stock,YES,Sunny
TXN-54846,STORE-7,P-413,2025-03-03,116.74,4,70,70.04,5.84,0.00,L-5846,Mobile Pay,EMP-27,Deli,Private Label,None,Paris,In Stock,NO,Snowy
TXN-54847,STORE-8,P-297,Mon Jan 13 2025,121.21,4,151,72.73,6.06,24.24,L-5847,Cash,EMP-4,Deli,Premium Brand,None,London,Low Stock,NO,Cloudy
TXN-54848,STORE-9,P-16,2025-03-05,2.65,2,573,1.59,0.13,0.53,,Card,EMP-34,Produce,Private Label,None,London,In Stock,NO,Cloudy
TXN-54849,STORE-10,P-86,2025-07-16,61.42,9,705,36.85,3.07,0.00,L-5849,Card,EMP-42,Deli,Private Label,None,Tokyo,In Stock,NO,Cloudy
TXN-54850,STORE-1,P-207,2026-02-08,143.45,9,671,86.07,7.17,0.00,,Card,EMP-44,Produce,Private Label,None,London,In Stock,NO,Sunny
TXN-54851,STORE-2,P-229,2024-05-23,50.89,4,708,30.53,2.54,0.00,,Mobile Pay,EMP-30,Meat,National Brand,None,New York,In Stock,NO,Sunny
TXN-54852,STORE-3,P-295,2025-07-26,96.04,3,907,57.62,4.80,0.00,L-5852,Mobile Pay,EMP-39, Deli ,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-54853,STORE-4,P-223,2025-05-03,,8,113,33.25,2.77,0.00,,Mobile Pay,EMP-21,Dairy,Premium Brand,None,Berlin,In Stock,NO,Rainy
TXN-54854,STORE-5,P-136,2025-07-02,46.15,4,702,27.69,2.31,0.00,,Card,EMP-20,Deli,National Brand,None,London,In Stock,NO,Cloudy
TXN-54855,STORE-6,P-181,2025-10-03,6.26,5,923,3.75,0.31,0.00,,Card,EMP-29,Grocery,Premium Brand,None,New York,In Stock,NO,Sunny
TXN-54856,STORE-7,P-75,2024-10-06,67.28,10,388,40.37,3.36,0.00,,Cash,EMP-11,Bakery,Premium Brand,None,Paris,In Stock,NO,Snowy
TXN-54857,STORE-8,P-362,2025-09-14,6.63,7,130,3.98,0.33,0.00,,Cash,EMP-45,Deli,Private Label,None,Paris,In Stock,YES,Cloudy
TXN-54858,STORE-9,P-305,2025-07-07,77.46,3,357,46.48,3.87,0.00,L-5858,Cash,EMP-46,Bakery,National Brand,None,New York,In Stock,YES,Snowy
TXN-54859,STORE-10,P-125,2026-02-12,88.20,10,987,52.92,4.41,0.00,,Mobile Pay,EMP-12,Bakery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-54860,STORE-1,P-331,2024-11-06,39.78,5,431,23.87,1.99,0.00,L-5860,Cash,EMP-30,Dairy,Premium Brand,None,Tokyo,In Stock,NO,Rainy
TXN-54861,STORE-2,,2026-02-24,91.68,9,190,55.01,4.58,0.00,,Cash,EMP-47,Deli,Premium Brand,None,Tokyo,In Stock,YES,Sunny
TXN-54862,STORE-3,P-44,1707907604471,107.57,10,713,64.54,5.38,0.00,,Mobile Pay,EMP-19,Grocery,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-54863,STORE-4,P-198,2025-07-23,90.12,4,874,54.07,4.51,18.02,,Cash,EMP-9,Meat,Private Label,None,Paris,In Stock,YES,Cloudy
TXN-54864,STORE-5,P-125,2026-01-05,81.87,3,658,49.12,4.09,0.00,,Card,EMP-15,Produce,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54865,STORE-6,P-261,2024-11-15,95.11,9,843,57.07,4.76,0.00,L-5865,Cash,EMP-14,Deli,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54866,STORE-7,P-20,2024-10-23,13.66,1,187,8.20,0.68,0.00,,Mobile Pay,EMP-32,Meat,Private Label,None,Tokyo,Low Stock,NO,Rainy
TXN-54867,STORE-8,P-24,2024-06-11,,10,630,88.72,7.39,0.00,L-5867,Mobile Pay,EMP-28,Dairy,Private Label,None,London,In Stock,NO,Rainy
TXN-54868,STORE-9,P-94,2024-08-13,,,845,73.53,6.13,0.00,,Card,EMP-10,Dairy,Private Label,None,Paris,In Stock,NO,Snowy
TXN-54869,STORE-10,P-87,2025-02-11,,8,646,65.66,5.47,0.00,L-5869,Card,EMP-12, Meat ,Premium Brand,None,Berlin,Low Stock,NO,Sunny
TXN-54870,STORE-1,P-286,2025-04-17,43.92,2,314,26.35,2.20,0.00,L-5870,Cash,EMP-49,Bakery,National Brand,None,New York,In Stock,NO,Cloudy
TXN-54871,STORE-2,P-109,2025-10-05,118.85,6,150,71.31,5.94,23.77,L-5871,Mobile Pay,EMP-48,Meat,Premium Brand,None,London,In Stock,NO,Sunny
TXN-54872,STORE-3,P-349,2024-01-05,115.72,700,440,69.43,5.79,0.00,L-5872,Mobile Pay,EMP-13,Dairy,National Brand,None,New York,In Stock,YES,Sunny
TXN-54873,STORE-4,P-427,2024-08-02,30.08,9,115,18.05,1.50,6.02,,Cash,EMP-17,,Private Label,None,Berlin,In Stock,NO,Rainy
TXN-54874,STORE-5,P-130,2024-05-18,142.20,9,930,85.32,7.11,0.00,,Cash,EMP-48,Bakery,Premium Brand,None,Berlin,In Stock,YES,Rainy
TXN-54875,STORE-6,P-156,2025-11-19,99.98,7,472,59.99,5.00,0.00,L-5875,Mobile Pay,EMP-30,Deli,Premium Brand,None,Tokyo,In Stock,YES,Rainy
TXN-54876,STORE-7,P-21,2024-09-05,97.67,1,408,58.60,4.88,0.00,,Card,EMP-42,Dairy,Private Label,None,London,Low Stock,NO,Cloudy
TXN-54877,STORE-8,P-338,2025-07-19,94.68,4,348,56.81,4.73,0.00,,Card,EMP-25,Dairy,Premium Brand,None,Berlin,In Stock,NO,Rainy
TXN-54878,STORE-9,P-369,12/11/2025,,6,149,80.12,6.68,0.00,L-5878,Cash,EMP-28,Produce,Premium Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-54879,STORE-10,P-188,2025-09-27,68.27,3,39,40.96,3.41,13.65,,Mobile Pay,EMP-21,Deli,Premium Brand,Winter Sale,Tokyo,In Stock,YES,Sunny
TXN-54880,STORE-1,P-205,2024-04-23,46.60,4,244,27.96,2.33,0.00,,Card,EMP-46,Produce,Premium Brand,None,London,In Stock,NO,Sunny
TXN-54881,STORE-2,P-484,2025-04-03,74.62,4,35,44.77,3.73,0.00,,Cash,EMP-20,Meat,Private Label,None,New York,In Stock,NO,Rainy
TXN-54882,STORE-3,P-481,2026-03-10,3.08,10,694,1.85,0.15,0.00,,Card,EMP-27,Produce,Private Label,None,London,In Stock,YES,Snowy
TXN-54883,STORE-4,P-18,2025-04-19,82.29,400,963,49.37,4.11,16.46,L-5883,Cash,EMP-39,Deli,Premium Brand,None,New York,In Stock,YES,Rainy
TXN-54884,STORE-5,P-361,2024-03-06,142.91,3,498,85.75,7.15,0.00,,Cash,EMP-10,Meat,National Brand,None,London,Low Stock,NO,Rainy
TXN-54885,STORE-6,P-75,2025-03-22,94.41,5,902,56.65,4.72,18.88,,Cash,EMP-16,Bakery,Private Label,None,London,Low Stock,YES,Rainy
TXN-54886,STORE-7,P-253,2024-02-29,141.23,5,534,84.74,7.06,0.00,,Card,EMP-11,Meat,National Brand,None,New York,In Stock,NO,Sunny
TXN-54887,STORE-8,P-273,2025-06-02,52.59,6,543,31.55,2.63,0.00,,Card,EMP-50,Bakery,National Brand,None,Berlin,In Stock,NO,Cloudy
TXN-54888,STORE-9,P-475,2025-07-10,133.90,10,107,80.34,6.70,0.00,,Mobile Pay,EMP-11,Meat,National Brand,None,Berlin,In Stock,NO,Sunny
TXN-54889,STORE-10,P-90,2025-02-07,92.36,10,501,55.41,4.62,0.00,,Mobile Pay,EMP-49,Deli,Premium Brand,Winter Sale,New York,In Stock,YES,Rainy
TXN-54890,STORE-1,P-42,2024-01-08,149.56,8,733,89.73,7.48,0.00,L-5890,Cash,EMP-33,Grocery,Private Label,None,Paris,In Stock,YES,Cloudy
TXN-54891,STORE-2,P-360,2025-07-11,143.63,7,842,86.18,7.18,0.00,L-5891,Cash,EMP-35,Produce,Private Label,Winter Sale,Tokyo,In Stock,NO,Rainy
TXN-54892,STORE-3,,2024-08-08,,3,537,67.88,5.66,0.00,,Cash,EMP-14,Deli,Private Label,None,Paris,Low Stock,NO,Snowy
TXN-54893,STORE-4,P-218,2024-05-31,28.28,7,960,16.97,1.41,0.00,L-5893,Cash,EMP-19,Meat,National Brand,Winter Sale,New York,In Stock,YES,Cloudy
TXN-54894,STORE-5,P-130,2024-10-16,18.85,2,644,11.31,0.94,0.00,,Mobile Pay,EMP-45,Produce,Private Label,None,Paris,In Stock,NO,Snowy
TXN-54895,STORE-6,P-387,2024-02-08,53.01,9,207,31.80,2.65,0.00,L-5895,Cash,EMP-24,Deli,Premium Brand,None,New York,In Stock,NO,Cloudy
TXN-54896,STORE-7,P-399,2024-04-23,69.47,4,341,41.68,3.47,0.00,,Cash,EMP-20,Produce,Private Label,None,Tokyo,In Stock,YES,Sunny
TXN-54897,STORE-8,P-55,2026-02-08,116.44,6,471,69.86,5.82,0.00,,Mobile Pay,EMP-28,Grocery,Premium Brand,None,London,In Stock,NO,Snowy
TXN-54898,STORE-9,P-102,2025-06-04,149.15,4,241,89.49,7.46,0.00,L-5898,Mobile Pay,EMP-34,Meat,Private Label,None,Paris,In Stock,NO,Rainy
TXN-54899,STORE-10,P-185,2025-11-16,87.55,7,193,52.53,4.38,0.00,,Card,EMP-49,Deli,Private Label,None,New York,In Stock,NO,Sunny
TXN-54900,STORE-1,P-428,2026-03-01,86.84,2,673,52.11,4.34,0.00,,Cash,EMP-37,Produce,Premium Brand,None,Tokyo,In Stock,YES,Sunny
TXN-54901,STORE-2,P-471,2025-02-18,38.67,8,807,23.20,1.93,7.73,L-5901,Card,EMP-19,Dairy,Private Label,None,London,Low Stock,NO,Cloudy
TXN-54902,STORE-3,P-494,2024-07-21,55.81,10,485,33.48,2.79,0.00,,Cash,EMP-23,Dairy,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-54903,STORE-4,P-30,2026-02-19,73.21,7,727,43.93,3.66,0.00,,Card,EMP-37,Deli,National Brand,None,Berlin,In Stock,NO,Cloudy
TXN-54904,STORE-5,P-408,2024-11-28,29.41,2,782,17.65,1.47,5.88,L-5904,Mobile Pay,EMP-40,Deli,Private Label,None,Tokyo,In Stock,NO,Sunny
TXN-54905,STORE-6,P-281,2025-01-27,91.78,2,429,55.07,4.59,0.00,,Mobile Pay,EMP-46,Deli,Private Label,None,Paris,In Stock,NO,Sunny
TXN-54906,STORE-7,P-175,2024-11-02,,9,463,80.80,6.73,0.00,,Cash,EMP-20,Bakery,Private Label,None,Berlin,In Stock,YES,Rainy
TXN-54907,STORE-8,P-475,2025-01-16,18.59,,910,11.16,0.93,0.00,L-5907,Cash,EMP-24,Meat,Private Label,None,New York,In Stock,NO,Cloudy
TXN-54908,STORE-9,P-471,2024-03-24,139.08,10,155,83.45,6.95,0.00,L-5908,Card,EMP-31,Dairy,National Brand,Winter Sale,London,In Stock,NO,Snowy
TXN-54909,STORE-10,P-376,2024-03-04,68.71,,366,41.22,3.44,0.00,,Mobile Pay,EMP-31,Bakery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-54910,STORE-1,,2025-01-14,114.55,7,821,68.73,5.73,0.00,L-5910,Cash,EMP-45,Grocery,Premium Brand,None,Paris,In Stock,YES,Rainy
TXN-54911,STORE-2,P-44,1/8/2025,113.90,9,519,68.34,5.70,22.78,L-5911,Card,EMP-21,Produce,Premium Brand,None,London,In Stock,NO,Cloudy
TXN-54912,STORE-3,P-261,2026-02-03,115.06,1,975,69.03,5.75,0.00,L-5912,Card,EMP-9,Bakery,Premium Brand,None,London,In Stock,NO,Sunny
TXN-54913,STORE-4,P-122,2024-07-01,83.11,3,43,49.86,4.16,0.00,L-5913,Cash,EMP-21,Produce,Private Label,None,Tokyo,In Stock,YES,Snowy
TXN-54914,STORE-5,P-360,2025-12-01,146.23,,495,87.74,7.31,0.00,,Card,EMP-31,Dairy,National Brand,None,Paris,In Stock,NO,Rainy
TXN-54915,STORE-6,P-334,2025-10-05,103.71,5,565,62.23,5.19,0.00,,Cash,EMP-32,Meat,Private Label,None,Paris,In Stock,NO,Snowy
TXN-54916,STORE-7,P-391,Fri Jan 10 2025,24.93,7,290,14.96,1.25,0.00,,Cash,EMP-33,Produce,Private Label,None,New York,Low Stock,NO,Snowy
TXN-54917,STORE-8,P-105,2024-06-03,58.40,4,633,35.04,2.92,0.00,,Card,EMP-47,Bakery,Premium Brand,None,New York,Low Stock,NO,Rainy
TXN-54918,STORE-9,P-391,2025-11-18,94.75,10,964,56.85,4.74,0.00,,Mobile Pay,EMP-9,Bakery,National Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-54919,STORE-10,P-387,2025-02-11,113.71,400,530,68.23,5.69,0.00,L-5919,Mobile Pay,EMP-47,Bakery,National Brand,Winter Sale,Tokyo,In Stock,NO,Sunny
TXN-54920,STORE-1,P-26,2024-09-11,34.01,2,603,20.41,1.70,0.00,L-5920,Cash,EMP-35,Deli,Private Label,None,Berlin,In Stock,YES,Snowy
TXN-54921,STORE-2,P-189,2024-03-31,136.40,3,659,81.84,6.82,0.00,L-5921,Mobile Pay,EMP-11,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54922,STORE-3,P-253,2024-04-15,64.03,5,121,38.42,3.20,0.00,,Mobile Pay,EMP-38,Produce,Premium Brand,None,Paris,In Stock,NO,Sunny
TXN-54923,STORE-4,P-363,2025-01-07,126.17,1,982,75.70,6.31,0.00,L-5923,Card,EMP-18,Deli,Premium Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54924,STORE-5,P-161,2025-10-31,93.41,600,730,56.05,4.67,0.00,,Card,EMP-49,Dairy,National Brand,None,New York,In Stock,YES,Snowy
TXN-54925,STORE-6,P-460,2025-09-13,78.37,1,78,47.02,3.92,0.00,,Mobile Pay,EMP-34,Dairy,Private Label,None,Berlin,In Stock,NO,Snowy
TXN-54926,STORE-7,P-28,2025-07-01,123.30,9,992,73.98,6.16,0.00,L-5926,Mobile Pay,EMP-23,Deli,Premium Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54927,STORE-8,P-320,2024-10-31,95.05,2,742,57.03,4.75,0.00,,Card,EMP-12,Dairy,Premium Brand,None,London,In Stock,NO,Sunny
TXN-54928,STORE-9,P-2,2025-09-28,32.52,6,856,19.51,1.63,0.00,,Cash,EMP-2,Dairy,Private Label,None,London,In Stock,YES,Snowy
TXN-54929,STORE-10,P-150,2025-05-01,130.58,3,902,78.35,6.53,26.12,,Cash,EMP-28,Bakery,Premium Brand,None,Berlin,Low Stock,YES,Rainy
TXN-54930,STORE-1,P-64,2024-08-04,106.44,5,309,63.86,5.32,21.29,L-5930,Cash,EMP-1,Grocery,National Brand,None,London,Low Stock,NO,Snowy
TXN-54931,STORE-2,P-215,2024-02-23,128.07,4,887,76.84,6.40,0.00,,Cash,EMP-18,Grocery,National Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-54932,STORE-3,P-352,2024-06-07,128.05,2,985,76.83,6.40,0.00,L-5932,Cash,EMP-1,Grocery,Private Label,Winter Sale,London,In Stock,NO,Sunny
TXN-54933,STORE-4,P-276,2024-12-23,128.18,5,388,76.91,6.41,0.00,,Card,EMP-32,Meat,Premium Brand,None,London,In Stock,YES,Rainy
TXN-54934,STORE-5, P-126 ,2025-03-29,49.29,2,541,29.57,2.46,0.00,,Cash,EMP-33,,National Brand,None,London,In Stock,NO,Cloudy
TXN-54935,STORE-6, P-69 ,2025-02-23,32.65,5,119,19.59,1.63,0.00,,Card,EMP-13,Deli,Private Label,None,Berlin,Low Stock,YES,Cloudy
TXN-54936,STORE-7,P-8,2024-05-29,50.35,8,361,30.21,2.52,0.00,,Mobile Pay,EMP-15,Deli,Private Label,Winter Sale,Berlin,In Stock,NO,Sunny
TXN-54937,STORE-8,P-296,2024-07-19,61.99,2,396,37.20,3.10,0.00,L-5937,Cash,EMP-22,Meat,Premium Brand,None,London,Low Stock,YES,Sunny
TXN-54938,STORE-9,P-360,2024-05-02,60.90,10,573,36.54,3.05,0.00,L-5938,Mobile Pay,EMP-46,Meat,Private Label,None,New York,In Stock,NO,Snowy
TXN-54939,STORE-10,P-60,2024-07-03,118.11,9,677,70.87,5.91,0.00,L-5939,Card,EMP-48,Deli,Premium Brand,Winter Sale,Berlin,In Stock,NO,Sunny
TXN-54940,STORE-1, P-360 ,2025-12-27,37.08,9,721,22.25,1.85,0.00,L-5940,Mobile Pay,EMP-36,Bakery,Private Label,None,New York,In Stock,YES,Rainy
TXN-54941,STORE-2,P-155,2024-12-08,78.10,4,293,46.86,3.91,0.00,,Cash,EMP-43,Meat,Private Label,Winter Sale,London,In Stock,NO,Rainy
TXN-54942,STORE-3,P-195,2025-10-26,41.00,4,126,24.60,2.05,0.00,,Card,EMP-44,Produce,Private Label,Winter Sale,New York,In Stock,NO,Sunny
TXN-54943,STORE-4,P-231,2024-01-12,75.94,7,267,45.56,3.80,0.00,,Card,EMP-14,Bakery,National Brand,None,Tokyo,In Stock,NO,Snowy
TXN-54944,STORE-5,P-488,9/7/2025,33.40,7,450,20.04,1.67,0.00,,Card,EMP-39,Deli,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-54945,STORE-6,P-184,2025-05-14,56.70,3,85,34.02,2.83,0.00,,Mobile Pay,EMP-41,Deli,Private Label,None,Tokyo,In Stock,YES,Cloudy
TXN-54946,STORE-7,P-473,2024-09-16,55.17,8,566,33.10,2.76,0.00,,Card,EMP-32,Grocery,Private Label,None,Berlin,In Stock,NO,Rainy
